place_id,company_name,formatted_address,city_searched,zone,keyword_searched,raw_query
ChIJe7m1zX8qO4gR5xZSuRANrcY,Exkor Manufacturing,"3590 Valtec Ct, Windsor, ON N8N 5E6, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJm9x4brkrO4gR_qaZBoHYlio,Cavalier Tool & Manufacturing Ltd,"3450 Wheelton Dr, Windsor, ON N8W 5A7, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJ4W3tbwArO4gRNfWXkFEU2Bo,Minth Windsor Manufacturing,"5000 Cabana Road E, Windsor, ON N8V 0A1, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJoxti3-8qO4gRRFPpnEAmJd0,Ventra Plastics-Windsor,"2800 Kew Dr, Windsor, ON N8T 3C6, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJdc2aD4IrO4gR8K8UR6hgtx8,Stellantis (Chrysler) Windsor,"2199 Chrysler Centre, Windsor, ON N8W 3Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJPw3XI_0xO4gRPd4fHUVQ904,Cannon Automotive Solutions,"600 Sprucewood Ave, Windsor, ON N9C 0B2, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJUfDepp8rO4gRJ50cmeS1rmo,OPmobility Canada Inc.,"2570 Central Ave, Windsor, ON N8W 4J5, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJQ4da1xotO4gRygrg0DK8Tzc,BASF Canada Inc,"845 Wyandotte St W, Windsor, ON N9A 5Y1, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJVVVVpPMxO4gR4zr8tIvnVUc,STM-LM Manufacturing & Logistics,"599 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJB6zPTiorO4gRsB32MSTHvDI,Assembly WINDSOR,"6500 Cantelon Dr #100, Windsor, ON N8T 0A6, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJKbzZjesxO4gRdAvPnI75FpA,Papp Plastics & Distributing Ltd,"6120 Morton Industrial Dr, Windsor, ON N9J 3W3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJUVcJTHYyO4gRDyry7vhcAWA,Southwestern Manufacturing Inc.,"3710 Peter St, Windsor, ON N9C 1J9, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJsxDVLg4pO4gR-U1BFDa4OvI,JNM Manufacturing Inc.,"3900 Delduca Dr, Tecumseh, ON N0R 1L0, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJ0ZZbcPoxO4gRHUdBEhFAKIc,Plasman - Windsor 3 Manufacturing,"635 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJlVz87UApO4gROdbmWiX1yfY,Plasman - Windsor 1 Manufacturing,"5250 Outer Dr, Tecumseh, ON N9G 3B9, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJZf0d4GcsO4gRWZqZbsjj-XQ,ATMIS Purchases - Harbour Technologies Windsor,"2545 Doty Pl, Windsor, ON N8X 2W5, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJk-Hs3ITUOogRfTogVpZnQFM,Plasman - Tecumseh Manufacturing,"418 Silver Creek Industrial Dr, Windsor, ON N8N 4Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJ2UXvYOotO4gR-hIYN0qOD9Q,Windsor Mold Group,"4035 Malden Rd, Windsor, ON N9C 2G4, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJf28gaZYrO4gR0mc_Qxzsiqs,Reactive Manufacturing Inc.,"4155 Walker Rd, Windsor, ON N8W 3T6, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJAc1k3YTUOogRpVu_RfgzXNA,CapsCanada,"456 Silver Creek Industrial Dr, Windsor, ON N8N 4Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturer,"manufacturer in Windsor, Ontario, Canada"
ChIJe7m1zX8qO4gR5xZSuRANrcY,Exkor Manufacturing,"3590 Valtec Ct, Windsor, ON N8N 5E6, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJm9x4brkrO4gR_qaZBoHYlio,Cavalier Tool & Manufacturing Ltd,"3450 Wheelton Dr, Windsor, ON N8W 5A7, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJ4W3tbwArO4gRNfWXkFEU2Bo,Minth Windsor Manufacturing,"5000 Cabana Road E, Windsor, ON N8V 0A1, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJUVcJTHYyO4gRDyry7vhcAWA,Southwestern Manufacturing Inc.,"3710 Peter St, Windsor, ON N9C 1J9, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJoxti3-8qO4gRRFPpnEAmJd0,Ventra Plastics-Windsor,"2800 Kew Dr, Windsor, ON N8T 3C6, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJ0ZZbcPoxO4gRHUdBEhFAKIc,Plasman - Windsor 3 Manufacturing,"635 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJsxDVLg4pO4gR-U1BFDa4OvI,JNM Manufacturing Inc.,"3900 Delduca Dr, Tecumseh, ON N0R 1L0, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJVVVVpPMxO4gR4zr8tIvnVUc,STM-LM Manufacturing & Logistics,"599 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJf28gaZYrO4gR0mc_Qxzsiqs,Reactive Manufacturing Inc.,"4155 Walker Rd, Windsor, ON N8W 3T6, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJKbzZjesxO4gRdAvPnI75FpA,Papp Plastics & Distributing Ltd,"6120 Morton Industrial Dr, Windsor, ON N9J 3W3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJlVz87UApO4gROdbmWiX1yfY,Plasman - Windsor 1 Manufacturing,"5250 Outer Dr, Tecumseh, ON N9G 3B9, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJQ4da1xotO4gRygrg0DK8Tzc,BASF Canada Inc,"845 Wyandotte St W, Windsor, ON N9A 5Y1, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJB6zPTiorO4gRsB32MSTHvDI,Assembly WINDSOR,"6500 Cantelon Dr #100, Windsor, ON N8T 0A6, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJUfDepp8rO4gRJ50cmeS1rmo,OPmobility Canada Inc.,"2570 Central Ave, Windsor, ON N8W 4J5, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJdc2aD4IrO4gR8K8UR6hgtx8,Stellantis (Chrysler) Windsor,"2199 Chrysler Centre, Windsor, ON N8W 3Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJE5S9scIrO4gRwIGYWUO6AdU,The NARMCO Group,"2575 Airport Rd, Windsor, ON N8W 1Z4, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJLzXO4wssO4gRL4Vfh7bFSOg,Dimachem Inc.,"3258 Marentette Ave, Windsor, ON N8X 4G4, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJZf0d4GcsO4gRWZqZbsjj-XQ,ATMIS Purchases - Harbour Technologies Windsor,"2545 Doty Pl, Windsor, ON N8X 2W5, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJcz6PJ5QrO4gRTR2Cs6AEOQc,Kautex Corporation,"Canada, 2701 Kautex Dr, Windsor, ON N8W 5B1, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJk-Hs3ITUOogRfTogVpZnQFM,Plasman - Tecumseh Manufacturing,"418 Silver Creek Industrial Dr, Windsor, ON N8N 4Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,manufacturing company,"manufacturing company in Windsor, Ontario, Canada"
ChIJe7m1zX8qO4gR5xZSuRANrcY,Exkor Manufacturing,"3590 Valtec Ct, Windsor, ON N8N 5E6, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJ4W3tbwArO4gRNfWXkFEU2Bo,Minth Windsor Manufacturing,"5000 Cabana Road E, Windsor, ON N8V 0A1, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJVVVVpPMxO4gR4zr8tIvnVUc,STM-LM Manufacturing & Logistics,"599 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJPw3XI_0xO4gRPd4fHUVQ904,Cannon Automotive Solutions,"600 Sprucewood Ave, Windsor, ON N9C 0B2, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJm9x4brkrO4gR_qaZBoHYlio,Cavalier Tool & Manufacturing Ltd,"3450 Wheelton Dr, Windsor, ON N8W 5A7, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJsxDVLg4pO4gRzYO7s5TgpL8,Lanex Manufacturing Inc,"5000 Walker Rd, Oldcastle, ON N0R 1L0, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJi33jNOMqO4gR291m46e5Tx0,TRW ZF Automotive Canada Limited,"6365 Hawthorne Dr, Windsor, ON N8T 1J9, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJUfDepp8rO4gRJ50cmeS1rmo,OPmobility Canada Inc.,"2570 Central Ave, Windsor, ON N8W 4J5, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJ0ZZbcPoxO4gRHUdBEhFAKIc,Plasman - Windsor 3 Manufacturing,"635 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJE5S9scIrO4gRwIGYWUO6AdU,The NARMCO Group,"2575 Airport Rd, Windsor, ON N8W 1Z4, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJlVz87UApO4gROdbmWiX1yfY,Plasman - Windsor 1 Manufacturing,"5250 Outer Dr, Tecumseh, ON N9G 3B9, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJUVcJTHYyO4gRDyry7vhcAWA,Southwestern Manufacturing Inc.,"3710 Peter St, Windsor, ON N9C 1J9, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJN3o8y2taXEARsbXDSlEYW5A,The Electromac Group,"1965 Ambassador Dr, Windsor, ON N9C 3R5, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJdc2aD4IrO4gR8K8UR6hgtx8,Stellantis (Chrysler) Windsor,"2199 Chrysler Centre, Windsor, ON N8W 3Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJk-Hs3ITUOogRfTogVpZnQFM,Plasman - Tecumseh Manufacturing,"418 Silver Creek Industrial Dr, Windsor, ON N8N 4Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJLzXO4wssO4gRL4Vfh7bFSOg,Dimachem Inc.,"3258 Marentette Ave, Windsor, ON N8X 4G4, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJZQPDk4HUOogR75zxBv7myfo,Astrex Inc.,"383 Patillo Rd, Windsor, ON N8N 2L9, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJsxr7eIFqwAIRpiMWkjJaGY0,Spark Manufacturing Ltd.,"5180 Dumouchelle St, Windsor, ON N9G 0C7, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJsxDVLg4pO4gRzn16AQcRG2I,360 Manufacturing,"4150 Delduca Dr, Maidstone, ON N0R 1K0, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJfellVocqO4gRxI4m29dWUx4,MAGNA Windsor Modules,"9305 Twin Oaks Dr, Windsor, ON N8N 5B8, Canada",Windsor,Zone 1 — Windsor / Essex County,OEM manufacturer,"OEM manufacturer in Windsor, Ontario, Canada"
ChIJUfDepp8rO4gRJ50cmeS1rmo,OPmobility Canada Inc.,"2570 Central Ave, Windsor, ON N8W 4J5, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJ4W3tbwArO4gRNfWXkFEU2Bo,Minth Windsor Manufacturing,"5000 Cabana Road E, Windsor, ON N8V 0A1, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJe7m1zX8qO4gR5xZSuRANrcY,Exkor Manufacturing,"3590 Valtec Ct, Windsor, ON N8N 5E6, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJi33jNOMqO4gR291m46e5Tx0,TRW ZF Automotive Canada Limited,"6365 Hawthorne Dr, Windsor, ON N8T 1J9, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJPw3XI_0xO4gRPd4fHUVQ904,Cannon Automotive Solutions,"600 Sprucewood Ave, Windsor, ON N9C 0B2, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJ0ZZbcPoxO4gRHUdBEhFAKIc,Plasman - Windsor 3 Manufacturing,"635 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJVVVVpPMxO4gR4zr8tIvnVUc,STM-LM Manufacturing & Logistics,"599 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJKa8iqYMpO4gRAiKpazQ99-Q,DC Automotive Tooling Inc,"2035 Halford Dr, Windsor, ON N9G 3E2, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJdc2aD4IrO4gR8K8UR6hgtx8,Stellantis (Chrysler) Windsor,"2199 Chrysler Centre, Windsor, ON N8W 3Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJfellVocqO4gRxI4m29dWUx4,MAGNA Windsor Modules,"9305 Twin Oaks Dr, Windsor, ON N8N 5B8, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJsxDVLg4pO4gRzYO7s5TgpL8,Lanex Manufacturing Inc,"5000 Walker Rd, Oldcastle, ON N0R 1L0, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJi5zTB64rO4gRwRrMIPhEUM4,Ground Effects Ltd,"4505 Rhodes Dr, Windsor, ON N8W 5R8, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJ_zEB6b4rO4gR3uqP2vcyDHE,Gates Canada Windsor Operations,"3303 St Etienne Blvd, Windsor, ON N8W 5B1, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJEQpkXAzVOogRTnQI4IHS5Xo,Canada Qiuming Auto Parts Ltd,"1106 Laramie St, Tecumseh, ON N8N 3Z7, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJf2MbgoUrO4gRobQJeYp5JXs,LKQ Windsor,"2895 Walker Rd N, Windsor, ON N8W 3R2, Canada",Windsor,Zone 1 — Windsor / Essex County,automotive parts manufacturer,"automotive parts manufacturer in Windsor, Ontario, Canada"
ChIJUfDepp8rO4gRJ50cmeS1rmo,OPmobility Canada Inc.,"2570 Central Ave, Windsor, ON N8W 4J5, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJ4W3tbwArO4gRNfWXkFEU2Bo,Minth Windsor Manufacturing,"5000 Cabana Road E, Windsor, ON N8V 0A1, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJe7m1zX8qO4gR5xZSuRANrcY,Exkor Manufacturing,"3590 Valtec Ct, Windsor, ON N8N 5E6, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJPw3XI_0xO4gRPd4fHUVQ904,Cannon Automotive Solutions,"600 Sprucewood Ave, Windsor, ON N9C 0B2, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJi33jNOMqO4gR291m46e5Tx0,TRW ZF Automotive Canada Limited,"6365 Hawthorne Dr, Windsor, ON N8T 1J9, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJ0ZZbcPoxO4gRHUdBEhFAKIc,Plasman - Windsor 3 Manufacturing,"635 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJVVVVpPMxO4gR4zr8tIvnVUc,STM-LM Manufacturing & Logistics,"599 Sprucewood Ave, Windsor, ON N9C 0B3, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJX0VuOvIsO4gRF3DMhVy1Zm0,Canadian Auto Stores,"780 Ottawa St, Windsor, ON N8X 4C9, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJf4CpxhksO4gR3AWgvLBRbno,PartSource - PS742,"3214 Dougall Ave A, Windsor, ON N9E 1S6, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJdc2aD4IrO4gR8K8UR6hgtx8,Stellantis (Chrysler) Windsor,"2199 Chrysler Centre, Windsor, ON N8W 3Y3, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJlU8_W4sqO4gR4ltpAu4foGg,Princess Auto,"4347 Walker Rd, Windsor, ON N8W 3T6, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJEQpkXAzVOogRTnQI4IHS5Xo,Canada Qiuming Auto Parts Ltd,"1106 Laramie St, Tecumseh, ON N8N 3Z7, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJfellVocqO4gRxI4m29dWUx4,MAGNA Windsor Modules,"9305 Twin Oaks Dr, Windsor, ON N8N 5B8, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJPy9KdxorO4gRH7oDuNbUG3E,PartSource - PS743,"5300 Tecumseh Rd E, Windsor, ON N8T 1C7, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJf2MbgoUrO4gRobQJeYp5JXs,LKQ Windsor,"2895 Walker Rd N, Windsor, ON N8W 3R2, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJ_zEB6b4rO4gR3uqP2vcyDHE,Gates Canada Windsor Operations,"3303 St Etienne Blvd, Windsor, ON N8W 5B1, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJKa8iqYMpO4gRAiKpazQ99-Q,DC Automotive Tooling Inc,"2035 Halford Dr, Windsor, ON N9G 3E2, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJi5zTB64rO4gRwRrMIPhEUM4,Ground Effects Ltd,"4505 Rhodes Dr, Windsor, ON N8W 5R8, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJ4-OE4q0rO4gR59yH-lsm_s4,JVL Automotive,"4525 Rhodes Dr, Windsor, ON N8W 5T1, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJ_z-c_1grO4gR3K99WrXokqQ,Motorcade Industries Inc.,"3181 Devon Dr, Windsor, ON N8X 4L3, Canada",Windsor,Zone 1 — Windsor / Essex County,auto parts manufacturer,"auto parts manufacturer in Windsor, Ontario, Canada"
ChIJ2crDJ9otO4gRNCTl2AZo31c,FiveX Machining Inc.,"5145 Halford Dr, Windsor, ON N0R 1L0, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJI_58gKArO4gRgRi-YViSho8,St. Michael Machine Ltd.,"674 N Service Rd, Windsor, ON N8X 3J3, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJQ1DLUA0tO4gRalP9H5vVqow,St. Clair Machine Tool Design,"2679 Howard Ave, Windsor, ON N8X 3X2, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJZ2tYn0YsO4gRXsJVbQJRyIw,Special Machining Company Inc,"2536 Dougall Ave, Windsor, ON N8X 1T6, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJm9x4brkrO4gR_qaZBoHYlio,Cavalier Tool & Manufacturing Ltd,"3450 Wheelton Dr, Windsor, ON N8W 5A7, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJUUN8b2opO4gRIoKZ5dBdHXo,Maidstone Machine Repair,"5160 Dumouchelle St, Windsor, ON N9G 0C7, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJ73w43_csO4gRCo-Rs3TpdOA,Nickleson Machine & Tool Inc,"1562 Windsor Ave, Windsor, ON N8X 3M4, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJbyAYRUctO4gRfVlD5Rl0NEk,PT Machine Shop,"3041 Dougall Ave Suite 215, Windsor, ON N9E 1S3, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJm4awu8ErO4gRynBJYr_ENTs,Prahit Engineering,"3040 Jefferson Blvd Unit 4, Windsor, ON N8T 3G9, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJq_UDz-4xO4gRi2wTPgy4wzM,LT & D Tool & Die Inc,"685 Morton Dr, Windsor, ON N9J 3T9, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJl4gj7r8qO4gR_0LTtOxT2Pc,JRS Tool Ltd,"9154 Tecumseh Rd E, Windsor, ON N8R 1A2, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJ2UXvYOotO4gR-hIYN0qOD9Q,Windsor Mold Group,"4035 Malden Rd, Windsor, ON N9C 2G4, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJlT6MBeUqO4gRq4SqIN5psa0,Preferred CNC Inc,"2705 Kew Dr, Windsor, ON N8T 3B7, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
ChIJ9dNTGgXVOogRJrRWjL7wTZw,Krueger Machining,"13390 Sylvestre Dr, Tecumseh, ON N9K 0C2, Canada",Windsor,Zone 1 — Windsor / Essex County,machine shop,"machine shop in Windsor, Ontario, Canada"
